0 BFC CERTIFY CCW
4 16 14.0000 1 0.0000 12.9346 1 5.3578 13.8585 0 5.7405 15.0000 0 0.0000
4 16 12.9346 1 5.3578 9.8994 1 9.8994 10.6065 0 10.6065 13.8585 0 5.7405
4 16 9.8994 1 9.8994 5.3578 1 12.9346 5.7405 0 13.8585 10.6065 0 10.6065
4 16 5.3578 1 12.9346 0.0000 1 14.0000 0.0000 0 15.0000 5.7405 0 13.8585
4 16 0.0000 1 14.0000 -5.3578 1 12.9346 -5.7405 0 13.8585 0.0000 0 15.0000
4 16 -5.3578 1 12.9346 -9.8994 1 9.8994 -10.6065 0 10.6065 -5.7405 0 13.8585
4 16 -9.8994 1 9.8994 -12.9346 1 5.3578 -13.8585 0 5.7405 -10.6065 0 10.6065
4 16 -12.9346 1 5.3578 -14.0000 1 0.0000 -15.0000 0 0.0000 -13.8585 0 5.7405
4 16 -14.0000 1 0.0000 -12.9346 1 -5.3578 -13.8585 0 -5.7405 -15.0000 0 0.0000
4 16 -12.9346 1 -5.3578 -9.8994 1 -9.8994 -10.6065 0 -10.6065 -13.8585 0 -5.7405
4 16 -9.8994 1 -9.8994 -5.3578 1 -12.9346 -5.7405 0 -13.8585 -10.6065 0 -10.6065
4 16 -5.3578 1 -12.9346 0.0000 1 -14.0000 0.0000 0 -15.0000 -5.7405 0 -13.8585
4 16 0.0000 1 -14.0000 5.3578 1 -12.9346 5.7405 0 -13.8585 0.0000 0 -15.0000
4 16 5.3578 1 -12.9346 9.8994 1 -9.8994 10.6065 0 -10.6065 5.7405 0 -13.8585
4 16 9.8994 1 -9.8994 12.9346 1 -5.3578 13.8585 0 -5.7405 10.6065 0 -10.6065
4 16 12.9346 1 -5.3578 14.0000 1 0.0000 15.0000 0 0.0000 13.8585 0 -5.7405
