0 BFC CERTIFY CCW
4 16 6.25 1.5 3 6.25 -2.25 3 6.25 -2.25 -3 6.25 1.5 -3
4 16 -6.25 -2.25 3 -6.25 1.5 3 -6.25 1.5 -3 -6.25 -2.25 -3
4 16 -6.25 1.5 3 6.25 1.5 3 6.25 1.5 -3 -6.25 1.5 -3
4 16 2 -2.25 3 2 -2.25 -3 6.25 -2.25 -3 6.25 -2.25 3
3 16 1.4246 -2.21179 -3 2 -2.25 -3 2 -2.25 3
3 16 1.3286 -2.23445 3 1.4246 -2.21179 -3 2 -2.25 3
3 16 1.0268 -2.00433 -3 1.4246 -2.21179 -3 1.3286 -2.23445 3
3 16 0.9188 -2.12557 3 1.0268 -2.00433 -3 1.3286 -2.23445 3
3 16 0.7022 -1.83005 3 1.0268 -2.00433 -3 0.9188 -2.12557 3
3 16 0.7742 -1.48836 -3 1.0268 -2.00433 -3 0.7022 -1.83005 3
4 16 0.6344 -0.524637 -3 0.7742 -1.48836 -3 0.7022 -1.83005 3 0.6104 -1.25455 3
4 16 0.575 1.0261 -3 0.6344 -0.524637 -3 0.6104 -1.25455 3 0.575 -0.305769 3
4 16 -0.575 -0.30577 3 -0.575 1.0261 -3 0.575 1.0261 -3 0.575 -0.305769 3
4 16 -0.6104 -1.25455 3 -0.6344 -0.524637 -3 -0.575 1.0261 -3 -0.575 -0.30577 3
4 16 -0.7022 -1.83005 3 -0.7742 -1.48836 -3 -0.6344 -0.524637 -3 -0.6104 -1.25455 3
3 16 -1.0268 -2.00433 -3 -0.7742 -1.48836 -3 -0.7022 -1.83005 3
3 16 -0.9188 -2.12557 3 -1.0268 -2.00433 -3 -0.7022 -1.83005 3
3 16 -1.3286 -2.23445 3 -1.0268 -2.00433 -3 -0.9188 -2.12557 3
3 16 -1.4246 -2.21179 -3 -1.0268 -2.00433 -3 -1.3286 -2.23445 3
3 16 -2 -2.25 3 -1.4246 -2.21179 -3 -1.3286 -2.23445 3
3 16 -2 -2.25 -3 -1.4246 -2.21179 -3 -2 -2.25 3
4 16 -6.25 -2.25 3 -6.25 -2.25 -3 -2 -2.25 -3 -2 -2.25 3
4 16 -6.25 -2.25 -3 -6.25 1.5 -3 -0.7742 -1.48836 -3 -1.0268 -2.00433 -3
4 16 -6.25 -2.25 -3 -1.0268 -2.00433 -3 -1.4246 -2.21179 -3 -2 -2.25 -3
4 16 0.6344 -0.524637 -3 0.575 1.0261 -3 6.25 1.5 -3 0.7742 -1.48836 -3
4 16 2 -2.25 -3 1.4246 -2.21179 -3 1.0268 -2.00433 -3 6.25 -2.25 -3
4 16 1.0268 -2.00433 -3 0.7742 -1.48836 -3 6.25 1.5 -3 6.25 -2.25 -3
4 16 -0.7742 -1.48836 -3 -6.25 1.5 -3 -0.575 1.0261 -3 -0.6344 -0.524637 -3
4 16 -0.575 1.0261 -3 -6.25 1.5 -3 6.25 1.5 -3 0.575 1.0261 -3
4 16 -6.25 -2.25 3 -2 -2.25 3 -1.3286 -2.23445 3 -0.9188 -2.12557 3
4 16 -6.25 -2.25 3 -0.9188 -2.12557 3 -0.7022 -1.83005 3 -0.6104 -1.25455 3
4 16 -6.25 -2.25 3 -0.6104 -1.25455 3 -0.575 -0.30577 3 -6.25 1.5 3
4 16 6.25 1.5 3 0.575 -0.30577 3 0.6104 -1.25455 3 6.25 -2.25 3
4 16 0.6104 -1.25455 3 0.7022 -1.83005 3 0.9188 -2.12557 3 6.25 -2.25 3
4 16 0.9188 -2.12557 3 1.3286 -2.23445 3 2 -2.25 3 6.25 -2.25 3
4 16 0.575 -0.305769 3 6.25 1.5 3 -6.25 1.5 3 -0.575 -0.30577 3
